ReviewId,SentenceId,TurkerId,Text,Label1,Label2
r40,s1,t10,* Qualitative results on sampling from the model using the CIFAR dataset.,non_actionable,other
r40,s2,t10,Doing so will help better understand what is gained from using retaining a probabilistic form of memory versus a determinstic memory indexed with attention as in [Li et. al].,non_actionable,other
r40,s3,t10,It would be interesting to see how well the model performs in the limiting case of T=1.,actionable,suggestion
r40,s4,t10,The text states that the model was trained where each observation in an episode comprised randomly sampled datapoints.,non_actionable,other
r40,s5,t10,"At test time, (if I understand correctly, please correct me if I haven't), the model is evaluated by having multiple copies of the same test point within an episode.",non_actionable,other
r40,s6,t10,"If so, doesn't that correspond to evaluating the model under a different generative assumption?",actionable,question
r40,s7,t10,"This seems at odds with models, such as DRAW, evaluate the likelihood -- once at the end of the generative drawing process.",non_actionable,disagreement
r40,s8,t10,What is the per-pixel likelihood obtained on the CIFAR dataset and what is the likelihood on a model where T=1 (for omniglot/cifar)?,actionable,question
r40,s9,t10,"For the denoising comparison, how do the results compare to those obtained if you simulate a Markov Chain (sample latent state conditioned on noisy image, sample latent state, sample denoised observation, repeat using denoised observation) using a VAE?",actionable,question
r40,s0,t8,The model is evaluated on the following tasks: * Qualitative results on denoising and one-shot generation using the Omniglot dataset.,non_actionable,fact
r40,s1,t8,* Qualitative results on sampling from the model using the CIFAR dataset.,non_actionable,fact
r40,s2,t8,Doing so will help better understand what is gained from using retaining a probabilistic form of memory versus a determinstic memory indexed with attention as in [Li et. al].,actionable,suggestion
r40,s3,t8,It would be interesting to see how well the model performs in the limiting case of T=1.,actionable,suggestion
r40,s4,t8,The text states that the model was trained where each observation in an episode comprised randomly sampled datapoints.,non_actionable,fact
r40,s5,t8,"At test time, (if I understand correctly, please correct me if I haven't), the model is evaluated by having multiple copies of the same test point within an episode.",non_actionable,fact
r40,s6,t8,"If so, doesn't that correspond to evaluating the model under a different generative assumption?",non_actionable,question
r40,s7,t8,"This seems at odds with models, such as DRAW, evaluate the likelihood -- once at the end of the generative drawing process.",actionable,shortcoming
r40,s8,t8,What is the per-pixel likelihood obtained on the CIFAR dataset and what is the likelihood on a model where T=1 (for omniglot/cifar)?,non_actionable,question
r40,s9,t8,"For the denoising comparison, how do the results compare to those obtained if you simulate a Markov Chain (sample latent state conditioned on noisy image, sample latent state, sample denoised observation, repeat using denoised observation) using a VAE?",non_actionable,question
r40,s0,t31,The model is evaluated on the following tasks: * Qualitative results on denoising and one-shot generation using the Omniglot dataset.,non_actionable,fact
r40,s1,t31,* Qualitative results on sampling from the model using the CIFAR dataset.,non_actionable,fact
r40,s2,t31,Doing so will help better understand what is gained from using retaining a probabilistic form of memory versus a determinstic memory indexed with attention as in [Li et. al].,non_actionable,fact
r40,s3,t31,It would be interesting to see how well the model performs in the limiting case of T=1.,actionable,suggestion
r40,s4,t31,The text states that the model was trained where each observation in an episode comprised randomly sampled datapoints.,non_actionable,fact
r40,s5,t31,"At test time, (if I understand correctly, please correct me if I haven't), the model is evaluated by having multiple copies of the same test point within an episode.",non_actionable,fact
r40,s6,t31,"If so, doesn't that correspond to evaluating the model under a different generative assumption?",non_actionable,question
r40,s7,t31,"This seems at odds with models, such as DRAW, evaluate the likelihood -- once at the end of the generative drawing process.",non_actionable,fact
r40,s8,t31,What is the per-pixel likelihood obtained on the CIFAR dataset and what is the likelihood on a model where T=1 (for omniglot/cifar)?,non_actionable,question
r40,s9,t31,"For the denoising comparison, how do the results compare to those obtained if you simulate a Markov Chain (sample latent state conditioned on noisy image, sample latent state, sample denoised observation, repeat using denoised observation) using a VAE?",non_actionable,question
r40,s0,t20,The model is evaluated on the following tasks: * Qualitative results on denoising and one-shot generation using the Omniglot dataset.,non_actionable,fact
r40,s1,t20,* Qualitative results on sampling from the model using the CIFAR dataset.,non_actionable,fact
r40,s2,t20,Doing so will help better understand what is gained from using retaining a probabilistic form of memory versus a determinstic memory indexed with attention as in [Li et. al].,non_actionable,fact
r40,s3,t20,It would be interesting to see how well the model performs in the limiting case of T=1.,non_actionable,fact
r40,s4,t20,The text states that the model was trained where each observation in an episode comprised randomly sampled datapoints.,non_actionable,fact
r40,s5,t20,"At test time, (if I understand correctly, please correct me if I haven't), the model is evaluated by having multiple copies of the same test point within an episode.",non_actionable,fact
r40,s6,t20,"If so, doesn't that correspond to evaluating the model under a different generative assumption?",actionable,question
r40,s7,t20,"This seems at odds with models, such as DRAW, evaluate the likelihood -- once at the end of the generative drawing process.",non_actionable,fact
r40,s8,t20,What is the per-pixel likelihood obtained on the CIFAR dataset and what is the likelihood on a model where T=1 (for omniglot/cifar)?,actionable,question
r40,s9,t20,"For the denoising comparison, how do the results compare to those obtained if you simulate a Markov Chain (sample latent state conditioned on noisy image, sample latent state, sample denoised observation, repeat using denoised observation) using a VAE?",actionable,question
r120,s0,t20,The model is further extended for conditional generation and demonstrated on a range of image benchmark data sets.,non_actionable,fact
r120,s1,t20,"The core idea is to train the model on pairs of images corresponding to the same content but varying in views, using adversarial training to discriminate such examples from generated pairs.",non_actionable,fact
r120,s2,t20,"The conditional variant is less obvious, requiring two kinds of negative images, and again the proposed approach seems technically sound.",non_actionable,fact
r120,s3,t20,"Given the simplicity of the algorithmic choices, the potential novelty of the paper lies more in the problem formulation itself, which considers the question of separating two sets of latent variables from each other in setups where one of them (the ""view"") can vary from pair to pair in arbitrary manner and no attributes characterising the view are provided.",non_actionable,fact
