ReviewId,SentenceId,Text,Label1,Label2
r65,s6,"I am glad you take the time to give your model selection criterion it's own section in 3.2, as it does seem to be an important part of this puzzle.",non_actionable,agreement
r65,s7,"In the first paragraph of Section 4.5, I disagree with the sentence, ""Similar observations can be made for the other language pairs we considered.""",actionable,disagreement
r65,s8,"In fact, I would go so far as to say that the English to French scenario described in that paragraph is a notable outlier, in that it is the other language pair where you beat the oracle re-ordering baseline in both Multi30k and WMT.",actionable,disagreement
r65,s9,"When citing Shen et al., 2017, consider also mentioning the following: Controllable Invariance through Adversarial Feature Learning; Qizhe Xie, Zihang Dai, Yulun Du, Eduard Hovy, Graham Neubig; NIPS 2017; https://arxiv.org/abs/1705.11122 Response read -- thanks.",actionable,suggestion
r66,s0,Initial work on building a framework for finding best performing NN architecture across multiple tasks simultaneously In this paper authors are summarizing their work on building a framework for automated neural network (NN) construction across multiple tasks simultaneously.,non_actionable,fact
r66,s1,They present initial results on the performance of their framework called Multitask Neural Model Search (MNMS) controller.,non_actionable,fact
r66,s2,The idea behind building such a framework is motivated by the successes of recently proposed reinforcement based approaches for finding the best NN architecture across the space of all possible architectures.,non_actionable,fact
r66,s3,Authors cite the Neural Architecture Search (NAS) framework as an example of such a framework that yields better results compared to NN architectures configured by humans.,non_actionable,fact
r66,s4,In its current state and format the major issue with this work is the lack of more in-depth performance analysis which would help the reader draw more solid conclusions about the generalization of the approach.,actionable,shortcoming
r66,s5,"It would be good if they could expand and analyze how well does their framework generalizes across other non-binary tasks, tasks in other domains and different NNs.",actionable,suggestion
r66,s6,"In the NAS overview section, readers would benefit more if authors spend more time in outlining the RL detail used in the original NAS framework instead of Figure 1 which looks like a space filler.",actionable,suggestion
r66,s7,Across the two NLP tasks authors show that MNMS models trained simultaneously give better performance than hand tuned architectures.,non_actionable,fact
r66,s8,For better clarity figures 3 and 5 should be made bigger.,actionable,suggestion
r66,s9,What is LSS in figure 4?,actionable,question
r67,s0,Lacking focus This paper investigates learning representations for the problem of nearest neighbor (NN) search by exploring various deep learning architectural choices.,non_actionable,shortcoming
r67,s1,"I do not think class labels are usually assumed to be given in the standard definition of NN, and it is not clear to me how the proposed setup can accommodate NN without class labels.",actionable,disagreement
r67,s2,"However, that is moved completely to the Appendix.",non_actionable,fact
r67,s3,2) Disconnect/Unclear Assumptions There seems to be some disconnect between LSH and deep learning architectures explored in Sections 2 and 3 respectively.,actionable,shortcoming
r67,s4,"It is not clear how a softmax output of a CNN, which is trained in a supervised way, follow such assumptions.",actionable,shortcoming
r67,s5,It would be important if the paper could clarify such assumptions to make sure the sections are congruent.,actionable,suggestion
r67,s6,There are also not comparisons what-so-ever to competitive prior works.,actionable,shortcoming
r67,s7,4) Novelty The main contribution of this paper is basically a set of experiments looking into architectural choices.,non_actionable,fact
r67,s8,"Thus, as such, the novelty or the contributions of this paper are minor.",non_actionable,fact
r67,s9,"Overall, while I find there are some interesting theoretical bits in this paper, it lacks focus, the experiments do not offer any surprises, and there are no comparisons with prior literature.",actionable,shortcoming
r68,s0,The idea of enforcing information isolation is brilliant.,non_actionable,agreement
r68,s1,"Wen, D. Vandyke, N. Mrksic, M. Gasic, L. Rojas-Barahona, P.",non_actionable,other
r68,s2,"If ruled-based systems were sufficient, there would not be a need for statistical dialogue managers.",non_actionable,fact
r68,s3,"Figure 1 is missing information (for my likings), like not defined symbols.",actionable,shortcoming
r68,s4,"Also, I would prefer a longer, descriptive and informative label to make the figure as self-explained as possible.",actionable,suggestion
r68,s5,"""we use 2 transformation matrixes"" -> if you could please provide more details How is equation 2 related to figure 1?",actionable,question
r68,s6,May you make this statement more clearly by adding an equation for example?,actionable,question
r68,s7,"I cannot find Table 1, 2 and 5 referred to in-text.",actionable,shortcoming
r68,s8,Setting generator: You mention the percentage of book and flight not found.,non_actionable,other
r68,s9,"After all, reward seems to play a very important role for the proposed system.",non_actionable,fact
